date,state,city,place_type,confirmed,deaths,order_for_place,is_last,popEst,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-02,SC,Balneário Arroio do Silva,city,1,0,9,False,13071.0,4201950.0,7.650519999999999,
2020-04-01,SC,Balneário Arroio do Silva,city,1,0,8,False,13071.0,4201950.0,7.650519999999999,
2020-03-31,SC,Balneário Arroio do Silva,city,1,0,7,False,13071.0,4201950.0,7.650519999999999,
2020-03-30,SC,Balneário Arroio do Silva,city,1,0,6,False,13071.0,4201950.0,7.650519999999999,
2020-03-29,SC,Balneário Arroio do Silva,city,1,0,5,False,13071.0,4201950.0,7.650519999999999,
2020-03-28,SC,Balneário Arroio do Silva,city,1,0,4,False,13071.0,4201950.0,7.650519999999999,
2020-03-27,SC,Balneário Arroio do Silva,city,1,0,3,False,13071.0,4201950.0,7.650519999999999,
2020-03-26,SC,Balneário Arroio do Silva,city,1,0,2,False,13071.0,4201950.0,7.650519999999999,
2020-03-25,SC,Balneário Arroio do Silva,city,1,0,1,False,13071.0,4201950.0,7.650519999999999,
2020-04-13,SC,Balneário Camboriú,city,57,0,27,True,142295.0,4202008.0,40.057629999999996,
2020-04-12,SC,Balneário Camboriú,city,56,0,26,False,142295.0,4202008.0,39.354859999999995,
2020-04-11,SC,Balneário Camboriú,city,52,0,25,False,142295.0,4202008.0,36.5438,
2020-04-10,SC,Balneário Camboriú,city,51,0,24,False,142295.0,4202008.0,35.841029999999996,
2020-04-09,SC,Balneário Camboriú,city,48,0,23,False,142295.0,4202008.0,33.73274,
2020-04-08,SC,Balneário Camboriú,city,24,0,22,False,142295.0,4202008.0,16.86637,
2020-04-07,SC,Balneário Camboriú,city,16,0,21,False,142295.0,4202008.0,11.24425,
2020-04-06,SC,Balneário Camboriú,city,12,0,20,False,142295.0,4202008.0,8.43318,
2020-04-05,SC,Balneário Camboriú,city,12,0,19,False,142295.0,4202008.0,8.43318,
2020-04-04,SC,Balneário Camboriú,city,12,0,18,False,142295.0,4202008.0,8.43318,
2020-04-03,SC,Balneário Camboriú,city,10,0,17,False,142295.0,4202008.0,7.02765,
2020-04-02,SC,Balneário Camboriú,city,10,0,16,False,142295.0,4202008.0,7.02765,
2020-04-01,SC,Balneário Camboriú,city,10,0,15,False,142295.0,4202008.0,7.02765,
2020-03-31,SC,Balneário Camboriú,city,9,0,14,False,142295.0,4202008.0,6.32489,
2020-03-30,SC,Balneário Camboriú,city,9,0,13,False,142295.0,4202008.0,6.32489,
2020-03-29,SC,Balneário Camboriú,city,9,0,12,False,142295.0,4202008.0,6.32489,
2020-03-28,SC,Balneário Camboriú,city,9,0,11,False,142295.0,4202008.0,6.32489,
2020-03-27,SC,Balneário Camboriú,city,9,0,10,False,142295.0,4202008.0,6.32489,
2020-03-26,SC,Balneário Camboriú,city,8,0,9,False,142295.0,4202008.0,5.62212,
2020-03-25,SC,Balneário Camboriú,city,7,0,8,False,142295.0,4202008.0,4.91936,
2020-03-24,SC,Balneário Camboriú,city,9,0,7,False,142295.0,4202008.0,6.32489,
2020-03-23,SC,Balneário Camboriú,city,6,0,6,False,142295.0,4202008.0,4.21659,
2020-03-22,SC,Balneário Camboriú,city,6,0,5,False,142295.0,4202008.0,4.21659,
2020-03-21,SC,Balneário Camboriú,city,6,0,4,False,142295.0,4202008.0,4.21659,
2020-03-20,SC,Balneário Camboriú,city,4,0,3,False,142295.0,4202008.0,2.81106,
2020-03-19,SC,Balneário Camboriú,city,4,0,2,False,142295.0,4202008.0,2.81106,
2020-03-18,SC,Balneário Camboriú,city,2,0,1,False,142295.0,4202008.0,1.40553,
2020-04-13,SC,Balneário Gaivota,city,2,1,10,True,10979.0,4202073.0,18.2166,0.5
2020-04-12,SC,Balneário Gaivota,city,2,1,9,False,10979.0,4202073.0,18.2166,0.5
2020-04-11,SC,Balneário Gaivota,city,2,1,8,False,10979.0,4202073.0,18.2166,0.5
2020-04-10,SC,Balneário Gaivota,city,2,1,7,False,10979.0,4202073.0,18.2166,0.5
2020-04-09,SC,Balneário Gaivota,city,2,1,6,False,10979.0,4202073.0,18.2166,0.5
2020-04-08,SC,Balneário Gaivota,city,1,1,5,False,10979.0,4202073.0,9.1083,1.0
2020-04-07,SC,Balneário Gaivota,city,1,1,4,False,10979.0,4202073.0,9.1083,1.0
2020-04-06,SC,Balneário Gaivota,city,1,1,3,False,10979.0,4202073.0,9.1083,1.0
2020-04-05,SC,Balneário Gaivota,city,1,1,2,False,10979.0,4202073.0,9.1083,1.0
2020-04-04,SC,Balneário Gaivota,city,1,1,1,False,10979.0,4202073.0,9.1083,1.0
2020-04-13,SC,Balneário Piçarras,city,2,0,5,True,23147.0,4212809.0,8.64043,
2020-04-12,SC,Balneário Piçarras,city,2,0,4,False,23147.0,4212809.0,8.64043,
2020-04-11,SC,Balneário Piçarras,city,1,0,3,False,23147.0,4212809.0,4.320209999999999,
2020-04-10,SC,Balneário Piçarras,city,1,0,2,False,23147.0,4212809.0,4.320209999999999,
2020-04-09,SC,Balneário Piçarras,city,1,0,1,False,23147.0,4212809.0,4.320209999999999,
2020-04-13,SC,Barra Velha,city,1,0,5,True,29168.0,4202107.0,3.42841,
2020-04-12,SC,Barra Velha,city,1,0,4,False,29168.0,4202107.0,3.42841,
2020-04-11,SC,Barra Velha,city,1,0,3,False,29168.0,4202107.0,3.42841,
2020-04-10,SC,Barra Velha,city,1,0,2,False,29168.0,4202107.0,3.42841,
2020-04-09,SC,Barra Velha,city,1,0,1,False,29168.0,4202107.0,3.42841,
2020-04-13,SC,Biguaçu,city,2,0,12,True,68481.0,4202305.0,2.9205200000000002,
2020-04-12,SC,Biguaçu,city,2,0,11,False,68481.0,4202305.0,2.9205200000000002,
2020-04-11,SC,Biguaçu,city,2,0,10,False,68481.0,4202305.0,2.9205200000000002,
2020-04-10,SC,Biguaçu,city,2,0,9,False,68481.0,4202305.0,2.9205200000000002,
2020-04-09,SC,Biguaçu,city,2,0,8,False,68481.0,4202305.0,2.9205200000000002,
2020-04-08,SC,Biguaçu,city,2,0,7,False,68481.0,4202305.0,2.9205200000000002,
2020-04-07,SC,Biguaçu,city,1,0,6,False,68481.0,4202305.0,1.4602600000000001,
2020-04-06,SC,Biguaçu,city,1,0,5,False,68481.0,4202305.0,1.4602600000000001,
2020-04-05,SC,Biguaçu,city,1,0,4,False,68481.0,4202305.0,1.4602600000000001,
2020-04-04,SC,Biguaçu,city,1,0,3,False,68481.0,4202305.0,1.4602600000000001,
2020-04-03,SC,Biguaçu,city,1,0,2,False,68481.0,4202305.0,1.4602600000000001,
2020-04-02,SC,Biguaçu,city,1,0,1,False,68481.0,4202305.0,1.4602600000000001,
2020-04-13,SC,Blumenau,city,68,0,23,True,357199.0,4202404.0,19.037010000000002,
2020-04-12,SC,Blumenau,city,65,0,22,False,357199.0,4202404.0,18.19714,
2020-04-11,SC,Blumenau,city,61,0,21,False,357199.0,4202404.0,17.07732,
2020-04-10,SC,Blumenau,city,61,0,20,False,357199.0,4202404.0,17.07732,
2020-04-09,SC,Blumenau,city,59,0,19,False,357199.0,4202404.0,16.5174,
2020-04-08,SC,Blumenau,city,55,0,18,False,357199.0,4202404.0,15.39758,
2020-04-07,SC,Blumenau,city,52,0,17,False,357199.0,4202404.0,14.55771,
2020-04-06,SC,Blumenau,city,52,0,16,False,357199.0,4202404.0,14.55771,
2020-04-05,SC,Blumenau,city,26,0,15,False,357199.0,4202404.0,7.278860000000001,
2020-04-04,SC,Blumenau,city,26,0,14,False,357199.0,4202404.0,7.278860000000001,
2020-04-03,SC,Blumenau,city,24,0,13,False,357199.0,4202404.0,6.718939999999999,
2020-04-02,SC,Blumenau,city,22,0,12,False,357199.0,4202404.0,6.1590300000000004,
2020-04-01,SC,Blumenau,city,22,0,11,False,357199.0,4202404.0,6.1590300000000004,
2020-03-31,SC,Blumenau,city,19,0,10,False,357199.0,4202404.0,5.31916,
2020-03-30,SC,Blumenau,city,14,0,9,False,357199.0,4202404.0,3.9193800000000003,
2020-03-29,SC,Blumenau,city,12,0,8,False,357199.0,4202404.0,3.3594699999999995,
2020-03-28,SC,Blumenau,city,12,0,7,False,357199.0,4202404.0,3.3594699999999995,
2020-03-27,SC,Blumenau,city,12,0,6,False,357199.0,4202404.0,3.3594699999999995,
2020-03-26,SC,Blumenau,city,12,0,5,False,357199.0,4202404.0,3.3594699999999995,
2020-03-25,SC,Blumenau,city,9,0,4,False,357199.0,4202404.0,2.5196,
2020-03-24,SC,Blumenau,city,7,0,3,False,357199.0,4202404.0,1.9596900000000002,
2020-03-23,SC,Blumenau,city,7,0,2,False,357199.0,4202404.0,1.9596900000000002,
2020-03-22,SC,Blumenau,city,6,0,1,False,357199.0,4202404.0,1.6797400000000002,
2020-04-13,SC,Botuverá,city,2,0,8,True,5246.0,4202701.0,38.12429,
2020-04-12,SC,Botuverá,city,2,0,7,False,5246.0,4202701.0,38.12429,
2020-04-11,SC,Botuverá,city,3,0,6,False,5246.0,4202701.0,57.18643,
2020-04-10,SC,Botuverá,city,3,0,5,False,5246.0,4202701.0,57.18643,
2020-04-09,SC,Botuverá,city,3,0,4,False,5246.0,4202701.0,57.18643,
2020-04-08,SC,Botuverá,city,1,0,3,False,5246.0,4202701.0,19.06214,
2020-04-07,SC,Botuverá,city,1,0,2,False,5246.0,4202701.0,19.06214,
2020-04-06,SC,Botuverá,city,1,0,1,False,5246.0,4202701.0,19.06214,
2020-04-13,SC,Braço do Norte,city,25,0,30,True,33450.0,4202800.0,74.73841999999999,
2020-04-12,SC,Braço do Norte,city,25,0,29,False,33450.0,4202800.0,74.73841999999999,
2020-04-11,SC,Braço do Norte,city,25,0,28,False,33450.0,4202800.0,74.73841999999999,
2020-04-10,SC,Braço do Norte,city,25,0,27,False,33450.0,4202800.0,74.73841999999999,
2020-04-09,SC,Braço do Norte,city,25,0,26,False,33450.0,4202800.0,74.73841999999999,
2020-04-08,SC,Braço do Norte,city,17,0,25,False,33450.0,4202800.0,50.82212,
2020-04-07,SC,Braço do Norte,city,16,0,24,False,33450.0,4202800.0,47.83259,
2020-04-06,SC,Braço do Norte,city,16,0,23,False,33450.0,4202800.0,47.83259,
2020-04-05,SC,Braço do Norte,city,16,0,22,False,33450.0,4202800.0,47.83259,
2020-04-04,SC,Braço do Norte,city,15,0,21,False,33450.0,4202800.0,44.84305,
2020-04-03,SC,Braço do Norte,city,12,0,20,False,33450.0,4202800.0,35.87444,
2020-04-02,SC,Braço do Norte,city,12,0,19,False,33450.0,4202800.0,35.87444,
2020-04-01,SC,Braço do Norte,city,12,0,18,False,33450.0,4202800.0,35.87444,
2020-03-31,SC,Braço do Norte,city,12,0,17,False,33450.0,4202800.0,35.87444,
2020-03-30,SC,Braço do Norte,city,12,0,16,False,33450.0,4202800.0,35.87444,
2020-03-29,SC,Braço do Norte,city,12,0,15,False,33450.0,4202800.0,35.87444,
2020-03-28,SC,Braço do Norte,city,12,0,14,False,33450.0,4202800.0,35.87444,
2020-03-27,SC,Braço do Norte,city,9,0,13,False,33450.0,4202800.0,26.905829999999998,
2020-03-26,SC,Braço do Norte,city,9,0,12,False,33450.0,4202800.0,26.905829999999998,
2020-03-25,SC,Braço do Norte,city,9,0,11,False,33450.0,4202800.0,26.905829999999998,
2020-03-24,SC,Braço do Norte,city,9,0,10,False,33450.0,4202800.0,26.905829999999998,
2020-03-23,SC,Braço do Norte,city,9,0,9,False,33450.0,4202800.0,26.905829999999998,
2020-03-22,SC,Braço do Norte,city,7,0,8,False,33450.0,4202800.0,20.92676,
2020-03-21,SC,Braço do Norte,city,6,0,7,False,33450.0,4202800.0,17.93722,
2020-03-20,SC,Braço do Norte,city,4,0,6,False,33450.0,4202800.0,11.95815,
2020-03-19,SC,Braço do Norte,city,4,0,5,False,33450.0,4202800.0,11.95815,
2020-03-18,SC,Braço do Norte,city,2,0,4,False,33450.0,4202800.0,5.97907,
2020-03-17,SC,Braço do Norte,city,1,0,3,False,33450.0,4202800.0,2.9895400000000003,
2020-03-16,SC,Braço do Norte,city,1,0,2,False,33450.0,4202800.0,2.9895400000000003,
2020-03-15,SC,Braço do Norte,city,1,0,1,False,33450.0,4202800.0,2.9895400000000003,
2020-04-13,SC,Brusque,city,17,0,17,True,134723.0,4202909.0,12.61848,
2020-04-12,SC,Brusque,city,17,0,16,False,134723.0,4202909.0,12.61848,
2020-04-11,SC,Brusque,city,16,0,15,False,134723.0,4202909.0,11.87622,
2020-04-10,SC,Brusque,city,16,0,14,False,134723.0,4202909.0,11.87622,
2020-04-09,SC,Brusque,city,15,0,13,False,134723.0,4202909.0,11.13396,
2020-04-08,SC,Brusque,city,10,0,12,False,134723.0,4202909.0,7.4226399999999995,
2020-04-07,SC,Brusque,city,10,0,11,False,134723.0,4202909.0,7.4226399999999995,
2020-04-06,SC,Brusque,city,1,0,10,False,134723.0,4202909.0,0.74226,
2020-04-05,SC,Brusque,city,6,0,9,False,134723.0,4202909.0,4.4535800000000005,
2020-04-04,SC,Brusque,city,6,0,8,False,134723.0,4202909.0,4.4535800000000005,
2020-04-03,SC,Brusque,city,3,0,7,False,134723.0,4202909.0,2.2267900000000003,
2020-04-02,SC,Brusque,city,3,0,6,False,134723.0,4202909.0,2.2267900000000003,
2020-04-01,SC,Brusque,city,3,0,5,False,134723.0,4202909.0,2.2267900000000003,
2020-03-31,SC,Brusque,city,3,0,4,False,134723.0,4202909.0,2.2267900000000003,
2020-03-30,SC,Brusque,city,2,0,3,False,134723.0,4202909.0,1.48453,
2020-03-29,SC,Brusque,city,2,0,2,False,134723.0,4202909.0,1.48453,
2020-03-28,SC,Brusque,city,2,0,1,False,134723.0,4202909.0,1.48453,
2020-04-13,SC,Camboriú,city,45,0,20,True,82989.0,4203204.0,54.22405,
2020-04-12,SC,Camboriú,city,43,0,19,False,82989.0,4203204.0,51.8141,
2020-04-11,SC,Camboriú,city,25,0,18,False,82989.0,4203204.0,30.124470000000002,
2020-04-10,SC,Camboriú,city,24,0,17,False,82989.0,4203204.0,28.9195,
2020-04-09,SC,Camboriú,city,22,0,16,False,82989.0,4203204.0,26.50954,
2020-04-08,SC,Camboriú,city,12,0,15,False,82989.0,4203204.0,14.45975,
2020-04-07,SC,Camboriú,city,8,0,14,False,82989.0,4203204.0,9.63983,
2020-04-06,SC,Camboriú,city,7,0,13,False,82989.0,4203204.0,8.43485,
2020-04-05,SC,Camboriú,city,7,0,12,False,82989.0,4203204.0,8.43485,
2020-04-04,SC,Camboriú,city,7,0,11,False,82989.0,4203204.0,8.43485,
2020-04-03,SC,Camboriú,city,7,0,10,False,82989.0,4203204.0,8.43485,
2020-04-02,SC,Camboriú,city,7,0,9,False,82989.0,4203204.0,8.43485,
2020-04-01,SC,Camboriú,city,7,0,8,False,82989.0,4203204.0,8.43485,
2020-03-31,SC,Camboriú,city,7,0,7,False,82989.0,4203204.0,8.43485,
2020-03-30,SC,Camboriú,city,7,0,6,False,82989.0,4203204.0,8.43485,
2020-03-29,SC,Camboriú,city,7,0,5,False,82989.0,4203204.0,8.43485,
2020-03-28,SC,Camboriú,city,7,0,4,False,82989.0,4203204.0,8.43485,
2020-03-27,SC,Camboriú,city,4,0,3,False,82989.0,4203204.0,4.81992,
2020-03-26,SC,Camboriú,city,4,0,2,False,82989.0,4203204.0,4.81992,
2020-03-25,SC,Camboriú,city,2,0,1,False,82989.0,4203204.0,2.40996,
2020-04-13,SC,Canelinha,city,1,0,20,True,12240.0,4203709.0,8.16993,
2020-04-12,SC,Canelinha,city,1,0,19,False,12240.0,4203709.0,8.16993,
2020-04-11,SC,Canelinha,city,1,0,18,False,12240.0,4203709.0,8.16993,
2020-04-10,SC,Canelinha,city,1,0,17,False,12240.0,4203709.0,8.16993,
2020-04-09,SC,Canelinha,city,1,0,16,False,12240.0,4203709.0,8.16993,
2020-04-08,SC,Canelinha,city,1,0,15,False,12240.0,4203709.0,8.16993,
2020-04-07,SC,Canelinha,city,1,0,14,False,12240.0,4203709.0,8.16993,
2020-04-06,SC,Canelinha,city,1,0,13,False,12240.0,4203709.0,8.16993,
2020-04-05,SC,Canelinha,city,1,0,12,False,12240.0,4203709.0,8.16993,
2020-04-04,SC,Canelinha,city,1,0,11,False,12240.0,4203709.0,8.16993,
2020-04-03,SC,Canelinha,city,1,0,10,False,12240.0,4203709.0,8.16993,
2020-04-02,SC,Canelinha,city,1,0,9,False,12240.0,4203709.0,8.16993,
2020-04-01,SC,Canelinha,city,1,0,8,False,12240.0,4203709.0,8.16993,
2020-03-31,SC,Canelinha,city,1,0,7,False,12240.0,4203709.0,8.16993,
2020-03-30,SC,Canelinha,city,1,0,6,False,12240.0,4203709.0,8.16993,
2020-03-29,SC,Canelinha,city,1,0,5,False,12240.0,4203709.0,8.16993,
2020-03-28,SC,Canelinha,city,1,0,4,False,12240.0,4203709.0,8.16993,
2020-03-27,SC,Canelinha,city,1,0,3,False,12240.0,4203709.0,8.16993,
2020-03-26,SC,Canelinha,city,1,0,2,False,12240.0,4203709.0,8.16993,
2020-03-25,SC,Canelinha,city,1,0,1,False,12240.0,4203709.0,8.16993,
2020-04-13,SC,Capivari de Baixo,city,1,0,1,True,24871.0,4203956.0,4.02075,
2020-04-13,SC,Caçador,city,3,0,5,True,78595.0,4203006.0,3.81704,
2020-04-12,SC,Caçador,city,3,0,4,False,78595.0,4203006.0,3.81704,
2020-04-11,SC,Caçador,city,2,0,3,False,78595.0,4203006.0,2.54469,
2020-04-10,SC,Caçador,city,2,0,2,False,78595.0,4203006.0,2.54469,
2020-04-09,SC,Caçador,city,1,0,1,False,78595.0,4203006.0,1.27235,
2020-04-13,SC,Chapecó,city,6,0,25,True,220367.0,4204202.0,2.72273,
2020-04-12,SC,Chapecó,city,6,0,24,False,220367.0,4204202.0,2.72273,
2020-04-11,SC,Chapecó,city,6,0,23,False,220367.0,4204202.0,2.72273,
2020-04-10,SC,Chapecó,city,6,0,22,False,220367.0,4204202.0,2.72273,
2020-04-09,SC,Chapecó,city,6,0,21,False,220367.0,4204202.0,2.72273,
2020-04-08,SC,Chapecó,city,6,0,20,False,220367.0,4204202.0,2.72273,
2020-04-07,SC,Chapecó,city,6,0,19,False,220367.0,4204202.0,2.72273,
2020-04-06,SC,Chapecó,city,6,0,18,False,220367.0,4204202.0,2.72273,
2020-04-05,SC,Chapecó,city,6,0,17,False,220367.0,4204202.0,2.72273,
2020-04-04,SC,Chapecó,city,5,0,16,False,220367.0,4204202.0,2.26894,
2020-04-03,SC,Chapecó,city,5,0,15,False,220367.0,4204202.0,2.26894,
2020-04-02,SC,Chapecó,city,5,0,14,False,220367.0,4204202.0,2.26894,
2020-04-01,SC,Chapecó,city,5,0,13,False,220367.0,4204202.0,2.26894,
2020-03-31,SC,Chapecó,city,5,0,12,False,220367.0,4204202.0,2.26894,
2020-03-30,SC,Chapecó,city,5,0,11,False,220367.0,4204202.0,2.26894,
2020-03-29,SC,Chapecó,city,5,0,10,False,220367.0,4204202.0,2.26894,
2020-03-28,SC,Chapecó,city,5,0,9,False,220367.0,4204202.0,2.26894,
2020-03-27,SC,Chapecó,city,4,0,8,False,220367.0,4204202.0,1.81515,
2020-03-26,SC,Chapecó,city,4,0,7,False,220367.0,4204202.0,1.81515,
2020-03-25,SC,Chapecó,city,2,0,6,False,220367.0,4204202.0,0.9075799999999999,
2020-03-24,SC,Chapecó,city,3,0,5,False,220367.0,4204202.0,1.36137,
2020-03-23,SC,Chapecó,city,2,0,4,False,220367.0,4204202.0,0.9075799999999999,
2020-03-22,SC,Chapecó,city,2,0,3,False,220367.0,4204202.0,0.9075799999999999,
2020-03-21,SC,Chapecó,city,2,0,2,False,220367.0,4204202.0,0.9075799999999999,
2020-03-20,SC,Chapecó,city,1,0,1,False,220367.0,4204202.0,0.45378999999999997,
2020-04-13,SC,Cocal do Sul,city,1,0,5,True,16684.0,4204251.0,5.99377,
2020-04-12,SC,Cocal do Sul,city,1,0,4,False,16684.0,4204251.0,5.99377,
2020-04-11,SC,Cocal do Sul,city,1,0,3,False,16684.0,4204251.0,5.99377,
2020-04-10,SC,Cocal do Sul,city,1,0,2,False,16684.0,4204251.0,5.99377,
2020-04-09,SC,Cocal do Sul,city,1,0,1,False,16684.0,4204251.0,5.99377,
2020-04-13,SC,Criciúma,city,40,4,25,True,215186.0,4204608.0,18.58857,0.1
2020-04-12,SC,Criciúma,city,38,3,24,False,215186.0,4204608.0,17.65914,0.0789
2020-04-11,SC,Criciúma,city,38,3,23,False,215186.0,4204608.0,17.65914,0.0789
2020-04-10,SC,Criciúma,city,37,3,22,False,215186.0,4204608.0,17.19443,0.0811
2020-04-09,SC,Criciúma,city,37,3,21,False,215186.0,4204608.0,17.19443,0.0811
2020-04-08,SC,Criciúma,city,30,3,20,False,215186.0,4204608.0,13.941429999999999,0.1
2020-04-07,SC,Criciúma,city,29,2,19,False,215186.0,4204608.0,13.47671,0.069
2020-04-06,SC,Criciúma,city,27,1,18,False,215186.0,4204608.0,12.54728,0.037
2020-04-05,SC,Criciúma,city,27,1,17,False,215186.0,4204608.0,12.54728,0.037
2020-04-04,SC,Criciúma,city,27,1,16,False,215186.0,4204608.0,12.54728,0.037
2020-04-03,SC,Criciúma,city,23,1,15,False,215186.0,4204608.0,10.68843,0.0435
2020-04-02,SC,Criciúma,city,23,1,14,False,215186.0,4204608.0,10.68843,0.0435
2020-04-01,SC,Criciúma,city,21,0,13,False,215186.0,4204608.0,9.759,
2020-03-31,SC,Criciúma,city,17,0,12,False,215186.0,4204608.0,7.9001399999999995,
2020-03-30,SC,Criciúma,city,15,0,11,False,215186.0,4204608.0,6.97071,
2020-03-29,SC,Criciúma,city,13,0,10,False,215186.0,4204608.0,6.04129,
2020-03-28,SC,Criciúma,city,13,0,9,False,215186.0,4204608.0,6.04129,
2020-03-27,SC,Criciúma,city,12,0,8,False,215186.0,4204608.0,5.576569999999999,
2020-03-26,SC,Criciúma,city,12,0,7,False,215186.0,4204608.0,5.576569999999999,
2020-03-25,SC,Criciúma,city,11,0,6,False,215186.0,4204608.0,5.11186,
2020-03-24,SC,Criciúma,city,9,0,5,False,215186.0,4204608.0,4.18243,
2020-03-23,SC,Criciúma,city,9,0,4,False,215186.0,4204608.0,4.18243,
2020-03-22,SC,Criciúma,city,7,0,3,False,215186.0,4204608.0,3.253,
2020-03-21,SC,Criciúma,city,6,0,2,False,215186.0,4204608.0,2.78829,
2020-03-20,SC,Criciúma,city,3,0,1,False,215186.0,4204608.0,1.39414,
2020-04-13,SC,Florianópolis,city,199,3,33,True,500973.0,4205407.0,39.7227,0.0151
2020-04-12,SC,Florianópolis,city,177,3,32,False,500973.0,4205407.0,35.33125,0.0169
2020-04-11,SC,Florianópolis,city,173,3,31,False,500973.0,4205407.0,34.5328,0.0173
2020-04-10,SC,Florianópolis,city,167,3,30,False,500973.0,4205407.0,33.33513,0.018
2020-04-09,SC,Florianópolis,city,166,3,29,False,500973.0,4205407.0,33.13552,0.0181
2020-04-08,SC,Florianópolis,city,123,3,28,False,500973.0,4205407.0,24.552220000000002,0.0244
2020-04-07,SC,Florianópolis,city,114,3,27,False,500973.0,4205407.0,22.75572,0.0263
2020-04-06,SC,Florianópolis,city,99,2,26,False,500973.0,4205407.0,19.76154,0.0202
2020-04-05,SC,Florianópolis,city,94,2,25,False,500973.0,4205407.0,18.76349,0.0213
2020-04-04,SC,Florianópolis,city,91,2,24,False,500973.0,4205407.0,18.16465,0.022
2020-04-03,SC,Florianópolis,city,78,1,23,False,500973.0,4205407.0,15.5697,0.0128
2020-04-02,SC,Florianópolis,city,71,1,22,False,500973.0,4205407.0,14.17242,0.0141
2020-04-01,SC,Florianópolis,city,60,0,21,False,500973.0,4205407.0,11.97669,
2020-03-31,SC,Florianópolis,city,58,0,20,False,500973.0,4205407.0,11.57747,
2020-03-30,SC,Florianópolis,city,50,0,19,False,500973.0,4205407.0,9.98058,
2020-03-29,SC,Florianópolis,city,40,0,18,False,500973.0,4205407.0,7.98446,
2020-03-28,SC,Florianópolis,city,30,0,17,False,500973.0,4205407.0,5.98835,
2020-03-27,SC,Florianópolis,city,27,0,16,False,500973.0,4205407.0,5.38951,
2020-03-26,SC,Florianópolis,city,20,0,15,False,500973.0,4205407.0,3.99223,
2020-03-25,SC,Florianópolis,city,16,0,14,False,500973.0,4205407.0,3.19378,
2020-03-24,SC,Florianópolis,city,20,0,13,False,500973.0,4205407.0,3.99223,
2020-03-23,SC,Florianópolis,city,15,0,12,False,500973.0,4205407.0,2.99417,
2020-03-22,SC,Florianópolis,city,10,0,11,False,500973.0,4205407.0,1.9961200000000001,
2020-03-21,SC,Florianópolis,city,10,0,10,False,500973.0,4205407.0,1.9961200000000001,
2020-03-20,SC,Florianópolis,city,10,0,9,False,500973.0,4205407.0,1.9961200000000001,
2020-03-19,SC,Florianópolis,city,6,0,8,False,500973.0,4205407.0,1.19767,
2020-03-18,SC,Florianópolis,city,5,0,7,False,500973.0,4205407.0,0.9980600000000001,
2020-03-17,SC,Florianópolis,city,3,0,6,False,500973.0,4205407.0,0.59883,
2020-03-16,SC,Florianópolis,city,3,0,5,False,500973.0,4205407.0,0.59883,
2020-03-15,SC,Florianópolis,city,2,0,4,False,500973.0,4205407.0,0.39921999999999996,
2020-03-14,SC,Florianópolis,city,2,0,3,False,500973.0,4205407.0,0.39921999999999996,
2020-03-13,SC,Florianópolis,city,2,0,2,False,500973.0,4205407.0,0.39921999999999996,
2020-03-12,SC,Florianópolis,city,2,0,1,False,500973.0,4205407.0,0.39921999999999996,
2020-04-13,SC,Forquilhinha,city,1,0,6,True,26793.0,4205456.0,3.7323199999999996,
2020-04-12,SC,Forquilhinha,city,1,0,5,False,26793.0,4205456.0,3.7323199999999996,
2020-04-11,SC,Forquilhinha,city,1,0,4,False,26793.0,4205456.0,3.7323199999999996,
2020-04-10,SC,Forquilhinha,city,1,0,3,False,26793.0,4205456.0,3.7323199999999996,
2020-04-09,SC,Forquilhinha,city,1,0,2,False,26793.0,4205456.0,3.7323199999999996,
2020-04-08,SC,Forquilhinha,city,1,0,1,False,26793.0,4205456.0,3.7323199999999996,
2020-04-13,SC,Garopaba,city,2,0,5,True,23078.0,4205704.0,8.666260000000001,
2020-04-12,SC,Garopaba,city,1,0,4,False,23078.0,4205704.0,4.333130000000001,
2020-04-11,SC,Garopaba,city,1,0,3,False,23078.0,4205704.0,4.333130000000001,
2020-04-10,SC,Garopaba,city,1,0,2,False,23078.0,4205704.0,4.333130000000001,
2020-04-09,SC,Garopaba,city,1,0,1,False,23078.0,4205704.0,4.333130000000001,
2020-04-13,SC,Gaspar,city,5,1,22,True,69639.0,4205902.0,7.179880000000001,0.2
2020-04-12,SC,Gaspar,city,5,1,21,False,69639.0,4205902.0,7.179880000000001,0.2
2020-04-11,SC,Gaspar,city,5,1,20,False,69639.0,4205902.0,7.179880000000001,0.2
2020-04-10,SC,Gaspar,city,5,1,19,False,69639.0,4205902.0,7.179880000000001,0.2
2020-04-09,SC,Gaspar,city,5,1,18,False,69639.0,4205902.0,7.179880000000001,0.2
2020-04-08,SC,Gaspar,city,5,1,17,False,69639.0,4205902.0,7.179880000000001,0.2
2020-04-07,SC,Gaspar,city,5,1,16,False,69639.0,4205902.0,7.179880000000001,0.2
2020-04-06,SC,Gaspar,city,5,1,15,False,69639.0,4205902.0,7.179880000000001,0.2
2020-04-05,SC,Gaspar,city,3,0,14,False,69639.0,4205902.0,4.307930000000001,
2020-04-04,SC,Gaspar,city,2,0,13,False,69639.0,4205902.0,2.87195,
2020-04-03,SC,Gaspar,city,2,0,12,False,69639.0,4205902.0,2.87195,
2020-04-02,SC,Gaspar,city,2,0,11,False,69639.0,4205902.0,2.87195,
2020-04-01,SC,Gaspar,city,2,0,10,False,69639.0,4205902.0,2.87195,
